"Name","Rc","e_Rc","E_Rc","Rk","e_Rk","E_Rk","MassRk","e_MassRk","Mflag","Pflag","Rflag","RA_ICRS","DE_ICRS","logAge","e_logAge","Dist","e_Dist","AV","e_AV","c","e_c","E_c","n0","e_n0","E_n0","Sample"
"UBC_561",2.17,-0.81,1.21,6.87,-3.12,52.1,453.1,11.4,"2",2,3,261.1995,-37.5076,7.955,0.741,1624,55,2.801,0.128,0.3968,-0.2691,0.4421,10.03,-4.88,28.97,0
"UBC_562",3.22,-1.03,1.73,9.34,-3.62,42.31,767.7,33.7,"1",2,2,262.7726,-37.8753,6.993,0.684,2224,338,3.395,0.149,0.1141,-0.0655,0.0949,4.12,-1.99,9.81,1
"UBC_563",1.26,-0.11,0.15,3.27,-0.44,0.62,120.9,7.0,"1",1,2,256.7456,-30.7043,8.602,0.392,1115,23,1.658,0.087,0.1874,-0.093,0.0945,16.0,-2.92,4.85,1
"UBC_57",2.29,-0.89,1.17,5.73,-2.02,47.78,232.6,12.4,"1",2,3,62.9666,42.7311,9.236,0.137,1602,83,1.523,0.166,0.2317,-0.1504,0.2463,8.67,-5.12,18.79,0
"UBC_571",2.95,-1.1,1.56,8.52,-3.63,49.17,559.0,25.8,"X",3,2,267.3428,-29.5811,8.31,0.528,2624,130,2.834,0.11,0.2071,-0.1331,0.214,4.85,-2.49,12.76,0
"UBC_572",1.43,-0.42,0.24,1.92,-0.15,0.63,51.3,6.3,"2",2,2,280.4161,-21.9826,8.788,0.513,1542,63,2.321,0.488,0.2952,-0.1046,0.0824,32.54,-18.9,17.68,1
"UBC_574",3.8,-1.37,1.22,34.21,-24.62,42.65,577.3,19.9,"X",3,3,282.3174,-4.3879,7.824,1.035,1738,19,2.632,0.573,0.3478,-0.2317,0.3354,1.82,-0.64,1.88,0
"UBC_576",1.38,-0.67,1.15,29.77,-26.2,46.51,175.4,10.6,"2",2,3,284.7042,0.4172,7.392,0.774,1332,36,2.964,0.204,0.469,-0.3217,0.5313,3.66,-1.88,7.43,0
"UBC_578",0.88,-0.11,0.11,56.85,-30.59,28.83,483.4,42.4,"1",2,4,301.5958,33.0195,6.729,0.098,5195,233,2.697,0.055,0.0445,-0.0115,0.0125,1.27,-0.09,0.12,0
"UBC_580",1.32,-0.16,0.17,60.87,-28.71,26.25,455.7,40.2,"2",2,4,303.201,35.8967,6.867,0.302,3953,308,2.48,0.14,0.0274,-0.005,0.0071,0.73,-0.06,0.06,0
"UBC_582",1.54,-0.7,0.89,30.96,-27.19,45.79,54.8,6.5,"2",1,3,299.8428,38.5482,7.248,0.077,1103,13,0.648,0.096,0.3041,-0.2064,0.36,1.95,-0.96,3.59,0
"UBC_586",8.18,-3.92,4.24,21.6,-9.32,43.49,345.3,19.8,"2",2,3,301.086,46.8206,8.887,0.095,2716,206,1.738,0.304,0.052,-0.0223,0.0336,0.44,-0.23,0.98,0
"UBC_588",2.3,-0.85,1.74,21.96,-16.32,50.33,339.7,23.6,"1",2,2,311.5884,45.4047,6.912,0.57,1732,45,2.987,0.085,0.1883,-0.1187,0.1857,2.13,-0.68,5.19,1
"UBC_59",3.41,-1.34,2.53,19.19,-11.64,50.3,498.2,15.9,"1",2,2,82.2367,48.0455,8.953,0.077,2215,202,1.119,0.118,0.1827,-0.1103,0.1481,2.45,-0.75,6.97,1
"UBC_590",3.41,-0.48,0.55,4.84,-0.3,0.45,222.9,26.5,"2",2,2,313.8305,47.5791,6.718,0.976,4350,198,3.204,0.847,0.0354,-0.0063,0.0064,5.36,-1.64,2.64,1
"UBC_591",0.52,-0.08,0.07,49.92,-33.21,33.53,155.2,5.2,"2",1,4,325.0185,49.3157,7.847,0.538,2013,49,1.38,0.153,0.6452,-0.3206,0.4215,12.26,-0.75,1.25,0
"UBC_594",3.61,-1.89,1.35,41.32,-31.18,38.88,356.8,22.4,"1",2,4,359.519,61.4641,6.976,0.697,4588,439,2.292,0.128,0.2593,-0.1465,0.1416,0.39,-0.27,0.42,0
"UBC_596",0.43,-0.14,0.17,48.29,-33.83,34.56,59.9,4.2,"2",1,4,3.3701,53.8215,8.383,0.439,1741,71,0.876,0.094,0.3878,-0.1955,0.2069,6.72,-1.17,2.28,0
"UBC_599",1.87,-0.36,0.48,47.61,-30.77,34.64,268.6,21.9,"1",1,4,11.6796,60.0724,7.634,0.462,5578,306,1.685,0.076,0.0686,-0.0324,0.0434,1.25,-0.15,0.22,0
"UBC_600",37.78,-7.42,4.41,71.15,-19.04,18.75,2401.2,92.9,"1",2,4,20.7769,64.5081,6.731,0.126,5425,402,2.831,0.061,0.1833,-0.0555,0.05,1.21,-0.38,0.64,0
"UBC_601",0.47,-0.19,0.18,0.71,-0.15,0.17,0.0,0.0,"2",2,4,20.3444,62.5042,6.895,0.049,3306,207,2.601,0.025,0.086,-0.0167,0.0166,13.01,-5.79,6.69,0
"UBC_606",1.38,-0.87,1.82,40.39,-33.62,39.74,220.1,14.3,"3",2,3,37.4633,57.3713,7.0,0.236,2463,54,2.168,0.036,0.4625,-0.195,0.1432,0.93,-0.44,0.82,0
"UBC_607",5.2,-1.68,2.75,14.19,-4.98,39.59,1028.5,72.4,"1",2,2,47.7281,50.284,9.288,0.201,4086,145,2.037,0.259,0.0894,-0.0477,0.0654,2.57,-1.23,5.49,1
"UBC_608",3.85,-0.81,0.72,5.44,-0.49,1.01,202.8,30.5,"1",2,4,61.3684,55.932,6.749,0.113,4523,263,2.308,0.014,0.0265,-0.0046,0.0076,5.75,-2.58,3.56,0
"UBC_609",49.61,-4.73,2.38,84.76,-14.67,10.15,2215.9,107.3,"1",2,4,65.2625,53.2256,6.738,0.059,3899,255,2.585,0.023,0.133,-0.0338,0.0341,1.03,-0.24,0.3,0
"UBC_612",4.31,-1.64,1.78,8.31,-2.64,34.11,240.3,20.7,"1",2,3,79.8391,40.1337,7.067,0.576,5625,1593,1.973,0.125,0.053,-0.0226,0.0329,2.22,-1.57,3.16,0
"UBC_613",0.48,-0.21,0.53,49.79,-34.04,33.59,525.2,37.3,"2",2,4,79.9719,38.9822,6.943,0.081,4866,455,2.337,0.036,0.3297,-0.1066,0.0903,2.91,-0.85,1.5,0
"UBC_614",4.63,-1.85,2.59,13.43,-6.01,47.38,213.3,17.7,"2",2,3,80.0784,30.2679,9.16,0.207,1849,117,1.384,0.404,0.0825,-0.0436,0.0644,1.16,-0.59,2.98,0
"UBC_616",1.42,-0.09,0.1,63.45,-28.57,24.67,225.7,10.1,"1",2,4,106.9835,19.9243,9.022,0.071,2658,73,0.442,0.169,0.0514,-0.0122,0.0128,1.44,-0.06,0.07,0
"UBC_617",3.03,-1.45,1.93,28.26,-22.0,46.65,185.8,13.3,"2",2,3,94.7479,10.1271,9.019,0.711,2261,90,1.743,0.345,0.1893,-0.1191,0.1814,1.0,-0.54,2.14,0
"UBC_618",8.26,-3.03,3.83,16.03,-5.42,29.3,483.8,34.3,"2",2,3,96.2586,7.6119,8.554,0.745,5389,607,1.55,0.154,0.0394,-0.0136,0.0215,0.98,-0.65,1.37,0
"UBC_619",6.73,-2.22,3.21,23.22,-12.35,46.2,533.8,18.6,"2",2,3,111.702,13.0996,9.305,0.253,2895,560,0.689,0.493,0.1085,-0.0454,0.0381,0.63,-0.23,1.58,0
"UBC_620",4.06,-2.0,1.47,39.38,-29.6,39.97,173.0,12.8,"2",1,4,97.9641,2.5312,7.445,0.218,1464,28,1.89,0.082,0.1943,-0.1095,0.1117,0.33,-0.22,0.39,0
"UBC_624",12.44,-5.35,3.15,46.47,-26.59,34.74,407.9,14.5,"1",2,4,119.2357,8.0421,9.273,0.436,2535,220,0.466,0.394,0.2178,-0.0782,0.0565,0.31,-0.18,0.32,0
"UBC_626",2.47,-0.87,2.25,37.35,-27.51,41.01,728.6,21.5,"1",2,4,106.4768,-2.3153,8.803,0.505,4202,468,1.009,0.302,0.0739,-0.0353,0.0467,1.36,-0.26,1.69,0
"UBC_627",0.37,-0.13,0.36,28.41,-27.08,47.83,318.0,16.6,"1",2,4,119.9922,1.4713,9.401,0.169,2660,232,0.419,0.145,0.0915,-0.0184,0.0181,2.43,-1.29,4.87,0
"UBC_628",0.84,-0.29,0.27,58.1,-30.64,28.29,1277.6,51.8,"1",2,4,107.1558,-6.1974,8.662,0.126,5378,675,1.652,0.1,0.0782,-0.0271,0.0282,2.15,-0.34,0.78,0
"UBC_63",3.54,-1.64,1.31,40.48,-30.88,39.29,291.0,11.2,"2",1,4,79.6467,37.8132,7.328,0.056,1470,57,0.838,0.048,0.5089,-0.2943,0.2679,0.83,-0.54,0.83,0
"UBC_630",0.37,-0.12,0.21,48.46,-34.66,34.56,146.6,4.8,"2",1,4,112.8507,-12.7034,7.88,0.408,2278,99,0.806,0.105,0.206,-0.0462,0.0432,1.66,-0.44,0.71,0
"UBC_631",8.29,-3.79,2.36,43.79,-28.32,36.99,516.0,32.5,"2",1,4,112.7091,-14.1412,6.989,0.621,4820,205,1.56,0.14,0.2923,-0.1248,0.0887,0.37,-0.24,0.4,0
"UBC_632",8.9,-4.24,5.54,29.46,-15.79,42.29,355.4,10.9,"1",2,4,121.5892,-9.6064,7.692,0.777,4110,194,1.508,0.294,0.0709,-0.0333,0.0402,0.37,-0.18,0.8,0
"UBC_633",9.7,-4.49,7.01,27.76,-13.41,40.8,995.6,62.2,"2",2,3,112.8292,-15.4345,6.731,0.121,5578,215,2.069,0.086,0.0447,-0.0163,0.0204,0.27,-0.13,0.59,0
"UBC_634",0.27,-0.05,0.1,49.49,-33.86,33.77,232.5,6.9,"1",1,4,109.9389,-18.9764,7.997,0.508,2849,139,1.049,0.122,0.3294,-0.0897,0.0881,6.61,-1.58,1.79,0
"UBC_636",5.0,-2.25,1.83,35.99,-26.12,41.88,202.4,11.8,"1",1,3,118.8264,-24.3388,7.685,0.467,2999,162,1.22,0.119,0.146,-0.083,0.0964,0.34,-0.22,0.48,0
"UBC_637",1.46,-0.11,0.12,59.7,-29.31,26.98,767.3,32.6,"X",3,4,123.7479,-22.1801,9.272,0.351,5109,511,0.536,0.469,0.1108,-0.0313,0.0322,3.24,-0.15,0.19,0
"UBC_638",5.14,-1.95,1.86,9.31,-2.42,25.42,517.6,40.2,"X",3,3,123.7581,-22.2106,9.327,0.355,5363,613,0.522,0.502,0.0914,-0.0506,0.0804,5.07,-3.53,5.96,0
"UBC_641",1.18,-0.88,8.85,31.86,-28.44,44.36,389.3,29.6,"2",2,4,115.9972,-31.095,7.017,0.626,3897,276,1.214,0.159,0.0771,-0.0302,0.0258,0.41,-0.28,1.22,0
"UBC_643",1.65,-0.27,0.52,35.23,-27.89,42.33,271.8,19.1,"2",2,4,120.4909,-34.3824,8.245,0.613,4006,273,1.684,0.294,0.078,-0.0383,0.0526,1.34,-0.15,0.73,0
"UBC_645",0.49,-0.23,0.57,41.41,-37.26,39.27,1523.0,33.7,"1",2,4,123.8521,-33.8425,8.858,0.638,4879,538,0.678,0.284,0.063,-0.008,0.0078,0.73,-0.36,0.93,0
"UBC_646",0.51,-0.24,0.84,34.12,-31.27,44.12,857.5,64.9,"2",2,4,124.146,-34.0341,6.721,0.051,7860,384,1.176,0.072,0.0314,-0.0054,0.0056,0.9,-0.4,1.05,0
"UBC_647",0.31,-0.09,0.25,29.74,-28.89,47.04,47.8,5.9,"3",1,4,116.6378,-48.2427,8.883,0.287,1508,38,0.611,0.207,0.156,-0.0576,0.0553,2.28,-0.82,6.3,0
"UBC_648",1.51,-0.13,0.14,63.56,-28.2,24.54,602.2,47.5,"1",2,4,142.5431,-34.1435,9.559,0.338,4823,433,0.596,0.436,0.0649,-0.0247,0.0278,2.5,-0.13,0.15,0
"UBC_651",6.18,-2.21,2.98,22.05,-11.89,46.48,712.5,44.3,"X",3,3,148.3781,-55.7467,7.858,0.847,4143,190,2.951,0.864,0.0963,-0.0513,0.0641,0.71,-0.29,1.71,0
"UBC_652",6.34,-2.64,3.08,21.63,-11.77,46.87,271.1,19.8,"2",1,3,162.3462,-54.7041,6.778,0.052,2760,75,0.944,0.03,0.066,-0.0326,0.0493,0.42,-0.22,1.14,0
"UBC_653",7.54,-2.68,2.36,29.71,-16.71,43.12,722.7,33.2,"1",2,3,160.1077,-59.0051,6.999,0.182,2553,107,1.461,0.133,0.1141,-0.0654,0.091,0.7,-0.28,1.22,0
"UBC_655",3.78,-2.09,1.27,43.16,-31.67,37.73,132.0,13.0,"2",2,4,158.065,-62.9051,7.07,0.33,3450,194,1.613,0.082,0.6255,-0.3515,0.2869,0.95,-0.59,0.82,0
"UBC_656",5.02,-2.84,2.14,40.91,-29.84,39.01,347.0,30.5,"2",2,4,160.8757,-61.1142,6.744,0.618,4658,110,1.796,0.251,0.2574,-0.1133,0.0906,0.25,-0.18,0.34,0
"UBC_657",0.87,-0.56,1.8,45.24,-33.62,36.55,838.3,65.5,"2",2,4,161.8067,-61.1289,6.726,0.053,5558,305,1.89,0.05,0.0791,-0.03,0.0267,0.92,-0.37,1.7,0
"UBC_660",5.3,-1.98,1.91,12.55,-4.85,46.36,266.8,16.1,"2",2,3,168.4407,-59.7146,8.732,0.197,2225,40,1.694,0.141,0.1051,-0.0615,0.1055,1.65,-0.96,3.86,0
"UBC_663",6.32,-3.43,2.62,37.8,-26.02,40.62,375.2,28.6,"1",1,4,182.7462,-63.6311,6.875,0.099,2718,43,1.348,0.053,0.0816,-0.0377,0.0377,0.13,-0.09,0.18,0
"UBC_664",4.92,-2.08,2.64,24.85,-16.15,47.44,430.5,22.9,"1",1,3,226.1148,-60.8739,7.058,0.544,3271,119,2.02,0.116,0.1408,-0.0819,0.1085,0.79,-0.36,1.94,0
"UBC_665",2.45,-1.16,1.14,36.05,-29.74,42.44,225.1,19.3,"2",2,3,242.1683,-51.4257,7.026,0.417,2098,84,2.862,0.068,0.3333,-0.2198,0.3177,1.13,-0.68,1.44,0
"UBC_668",2.35,-0.63,1.82,23.73,-16.87,48.65,664.4,55.6,"2",2,4,250.6595,-47.9966,6.788,0.492,3290,99,3.055,0.066,0.0931,-0.0508,0.0759,1.88,-0.38,4.01,0
"UBC_670",1.63,-0.76,0.92,36.21,-31.24,42.27,165.4,7.6,"1",2,3,253.0765,-44.4099,7.786,0.404,1986,40,1.993,0.069,0.4336,-0.2897,0.4311,1.86,-0.97,2.07,0
"UBC_671",2.74,-0.98,1.1,5.74,-1.4,25.33,917.2,24.1,"1",2,1,253.9811,-43.2086,8.361,0.581,2253,183,2.597,0.106,0.3697,-0.242,0.3125,23.12,-14.21,36.49,1
"UBC_68",0.61,-0.2,0.27,50.84,-33.16,32.82,499.3,10.5,"1",2,4,91.1664,36.7802,8.18,0.222,2013,107,1.296,0.107,0.6618,-0.1959,0.1831,5.42,-0.99,1.46,0
"UBC_73",4.08,-1.25,1.83,11.44,-4.28,45.34,601.7,14.2,"1",1,2,95.3772,26.9206,8.338,0.089,2031,83,1.127,0.072,0.2901,-0.1916,0.2776,6.39,-3.07,12.15,1
"UBC_76",4.1,-2.09,1.33,42.92,-31.43,37.78,130.6,6.4,"2",2,4,88.9949,17.3419,7.797,0.506,1611,102,1.012,0.087,0.5119,-0.2468,0.1888,0.44,-0.32,0.57,0
"UBC_77",1.0,-0.18,0.78,10.14,-7.63,57.21,364.5,11.6,"2",2,2,89.2066,16.9871,8.047,0.227,1669,91,1.082,0.071,0.4594,-0.1863,0.1642,8.03,-1.31,26.22,1
"UBC_80",3.88,-1.58,2.4,19.64,-12.53,49.79,180.1,8.2,"2",2,3,91.6519,8.7738,7.867,0.302,1914,120,0.86,0.075,0.1154,-0.0665,0.098,0.97,-0.42,2.69,0
"UBC_82",0.35,-0.04,0.04,60.62,-30.27,26.58,217.9,11.8,"1",2,4,95.8774,8.3635,8.654,0.266,1984,174,0.895,0.119,0.1098,-0.0314,0.0317,7.65,-0.54,0.73,0
"UBC_83",5.09,-1.63,2.51,13.42,-4.73,43.56,412.8,15.0,"1",1,3,97.5461,7.3669,8.204,0.123,1915,59,1.358,0.071,0.1195,-0.0667,0.0778,2.26,-1.11,4.74,0
"UBC_85",4.97,-1.62,2.31,12.08,-3.6,31.1,230.2,9.6,"2",2,2,18.6841,57.8482,8.23,0.189,2250,150,1.488,0.073,0.0528,-0.0229,0.0323,1.63,-0.85,3.01,1
"UBC_91",0.87,-0.13,0.16,56.47,-30.99,29.17,1035.7,18.8,"2",2,4,267.4536,-28.7435,7.798,0.57,2056,83,1.875,0.234,0.453,-0.2313,0.2496,11.85,-1.0,1.13,0
"UBC_96",4.51,-1.67,1.73,25.77,-17.66,46.97,279.0,11.0,"2",1,2,273.7556,-16.3468,7.925,0.213,1502,36,1.227,0.046,0.2258,-0.1447,0.2117,1.35,-0.59,2.91,1
"UBC_97",2.98,-0.96,1.34,7.84,-2.68,44.58,285.2,12.3,"1",1,2,274.7851,-15.7427,7.705,0.259,1348,24,1.518,0.057,0.2367,-0.1553,0.2351,6.61,-3.5,12.0,1
"UFMG_1",1.7,-0.15,0.25,17.86,-9.15,36.3,1060.2,20.3,"1",1,1,236.5868,-56.7963,8.412,0.41,1902,122,2.385,0.1,0.1471,-0.0941,0.1864,9.76,-1.13,2.8,2
"UFMG_16",1.91,-0.64,1.11,14.71,-10.94,54.6,68.3,3.6,"2",1,2,245.0842,-44.8623,7.918,0.281,1249,64,1.634,0.066,0.1874,-0.118,0.1793,1.89,-0.61,6.5,1
"UFMG_2",4.2,-0.97,0.72,5.7,-0.54,1.23,3965.4,74.3,"1",2,1,237.5904,-55.9644,8.877,0.033,2330,61,3.339,0.055,0.5619,-0.3565,0.4596,108.42,-53.98,59.78,1
"UFMG_22",2.24,-0.75,1.37,12.01,-7.86,54.49,623.2,30.4,"1",2,3,263.1993,-37.6441,7.083,0.684,2327,295,3.231,0.145,0.218,-0.1298,0.1667,3.33,-1.16,12.33,0
"UFMG_24",0.9,-0.48,0.44,44.95,-34.94,36.86,39.1,4.5,"2",1,3,258.0104,-35.9367,8.012,0.329,1421,54,1.841,0.096,0.8677,-0.5674,0.721,1.75,-1.16,1.74,0
"UFMG_29",1.17,-0.44,0.84,12.7,-10.27,56.8,138.1,6.8,"2",1,3,258.8179,-36.582,8.347,0.161,1564,79,2.354,0.063,0.3419,-0.2279,0.3795,5.53,-1.87,21.74,0
"UFMG_3",3.58,-0.81,1.23,8.26,-1.85,5.02,1629.0,24.6,"1",2,1,238.1101,-55.418,7.395,0.16,1897,70,2.657,0.057,0.2454,-0.1595,0.2195,17.5,-6.96,20.2,1
"UFMG_30",3.08,-1.31,1.67,9.76,-4.48,52.69,86.3,4.2,"2",1,3,257.7835,-48.7472,8.105,0.177,1175,30,1.418,0.057,0.11,-0.0655,0.116,1.95,-0.94,5.64,0
"UFMG_34",1.1,-0.11,0.15,4.59,-1.01,1.71,462.3,23.9,"3",2,1,233.8554,-57.6647,8.927,0.057,2164,115,3.192,0.081,0.1411,-0.0785,0.1002,20.86,-3.4,5.83,0
"UFMG_38",1.9,-0.27,0.79,31.15,-25.5,44.32,1197.4,68.5,"X",3,1,241.4951,-52.6829,8.387,0.082,2819,135,3.995,0.052,0.1428,-0.0782,0.1074,3.37,-0.39,5.01,0
"UFMG_39",0.62,-0.25,0.43,46.01,-34.62,36.08,102.4,6.8,"2",1,4,218.9955,-57.8653,8.373,0.301,1503,56,1.731,0.141,0.6246,-0.2515,0.1918,2.45,-0.47,0.86,0
"UFMG_41",0.78,-0.23,0.67,14.8,-12.4,55.42,155.9,6.6,"X",3,2,235.1347,-55.7497,7.861,0.49,1767,113,3.148,0.049,0.2687,-0.1834,0.3758,8.57,-1.82,18.39,0
"UFMG_44",2.9,-1.41,1.16,38.33,-30.43,40.88,121.7,10.4,"3",2,3,235.6619,-55.4616,8.428,0.399,1556,130,3.17,0.076,0.2297,-0.1424,0.1776,0.54,-0.35,0.61,0
"UFMG_45",0.39,-0.16,0.23,0.79,-0.2,30.85,0.0,0.0,"X",3,4,239.7014,-55.7953,7.633,0.533,2716,214,1.921,0.18,0.1953,-0.0587,0.0511,19.5,-14.18,16.52,0
"UFMG_47",0.51,-0.06,0.06,48.5,-32.46,34.25,508.8,21.0,"X",3,4,253.0215,-47.3954,8.67,0.079,2326,234,3.251,0.079,0.3065,-0.1887,0.2802,16.12,-1.04,1.46,0
"UFMG_48",1.97,-0.43,0.98,33.3,-26.33,43.33,480.5,24.9,"1",2,4,212.4344,-59.3412,8.423,0.656,2679,420,2.616,0.192,0.1346,-0.0754,0.0987,2.53,-0.38,2.61,0
"UFMG_53",0.75,-0.32,0.6,46.19,-34.1,35.96,305.0,17.3,"X",3,4,195.4251,-64.034,7.138,0.791,2888,261,3.114,0.127,0.5106,-0.2015,0.164,2.42,-0.54,0.91,0
"UFMG_55",2.6,-1.08,1.82,47.46,-32.16,35.12,1066.5,56.3,"2",2,4,197.0921,-61.2172,6.935,0.093,3478,288,2.585,0.137,0.1387,-0.0696,0.0747,1.53,-0.28,0.7,0
"UFMG_58",0.78,-0.07,0.08,54.46,-31.24,30.41,467.7,30.4,"1",2,4,124.8792,-38.2723,8.562,0.654,3892,358,2.785,0.137,0.196,-0.0522,0.0526,4.13,-0.22,0.26,0
"UFMG_59",0.44,-0.04,0.04,48.01,-31.68,34.43,67.2,5.5,"2",1,4,126.4965,-38.3391,7.701,0.186,1330,50,1.287,0.217,0.093,-0.0514,0.0955,8.63,-0.41,0.6,0
"UFMG_60",2.08,-0.78,1.3,6.56,-2.61,52.45,208.7,11.3,"2",1,2,214.6404,-62.6584,8.42,0.342,2199,85,1.967,0.07,0.1767,-0.113,0.1994,4.85,-2.26,12.91,1
"UPK_108",11.15,-4.4,4.77,20.79,-6.43,31.38,66.4,4.0,"2",1,3,315.6692,29.8978,8.078,0.258,820,23,0.442,0.121,0.0262,-0.0046,0.0088,0.25,-0.17,0.39,0
"UPK_113",3.8,-1.68,2.48,17.2,-10.33,50.36,70.4,4.6,"2",1,3,317.4429,34.3771,7.809,0.209,684,10,0.312,0.054,0.1004,-0.0575,0.0941,1.04,-0.48,3.04,0
"UPK_119",4.26,-1.83,1.75,28.78,-21.07,45.92,75.5,3.9,"2",1,3,308.609,43.3726,8.802,0.282,755,15,1.315,0.247,0.1202,-0.071,0.1047,0.5,-0.28,1.09,0
"UPK_12",3.15,-1.52,1.65,31.72,-25.05,44.83,128.0,6.1,"1",1,3,288.8266,-22.1856,8.121,0.496,644,8,0.447,0.096,0.3611,-0.2387,0.3416,1.56,-0.87,2.73,0
"UPK_13",0.72,-0.1,0.11,47.8,-31.75,34.65,280.8,8.6,"2",1,4,282.0089,-18.2892,8.44,0.184,933,26,0.885,0.071,0.2633,-0.1695,0.266,14.46,-1.22,1.52,0
"UPK_131",4.17,-1.62,2.09,9.71,-3.52,42.17,162.3,8.0,"2",2,2,315.4886,45.388,8.664,0.31,961,42,1.841,0.183,0.0919,-0.0515,0.0865,2.79,-1.72,5.38,1
"UPK_136",11.17,-4.41,4.21,21.36,-6.32,33.85,149.7,4.6,"2",1,3,322.7408,43.4659,8.154,0.3,649,10,0.426,0.075,0.0391,-0.0138,0.0242,0.58,-0.36,0.92,0
"UPK_137",0.24,-0.03,0.05,49.44,-33.11,33.66,69.8,4.0,"2",1,4,305.9952,54.1143,8.234,0.388,832,19,0.391,0.112,0.0774,-0.028,0.0297,5.26,-0.92,0.85,0
"UPK_150",6.15,-1.7,3.67,21.95,-8.72,36.73,418.2,17.0,"2",2,2,319.539,54.4863,7.111,0.204,976,21,2.482,0.919,0.0277,-0.0055,0.009,0.52,-0.17,1.1,1
"UPK_152",2.7,-1.53,2.62,14.53,-8.47,52.69,67.1,3.0,"3",2,3,319.2444,56.1994,8.17,0.353,746,10,2.309,0.147,0.0297,-0.0071,0.0132,0.51,-0.23,1.29,0
"UPK_155",7.39,-3.04,2.06,11.53,-1.83,9.41,69.0,6.8,"2",1,3,311.7186,60.7963,7.855,0.214,875,26,1.17,0.07,0.0243,-0.0032,0.0058,1.25,-0.83,1.04,0
"UPK_16",4.58,-1.84,2.46,12.88,-5.78,47.86,64.1,4.8,"2",1,3,287.2216,-19.1058,7.933,0.284,793,21,0.603,0.095,0.0503,-0.0218,0.0365,0.6,-0.32,1.6,0
"UPK_166",4.08,-0.66,1.76,19.49,-8.9,26.09,430.7,14.2,"1",1,1,339.1988,46.9049,7.657,0.061,625,16,0.437,0.026,0.0453,-0.0176,0.0239,2.42,-0.57,3.05,2
"UPK_167",7.99,-2.72,6.15,32.5,-13.25,38.65,328.5,10.5,"1",1,4,337.3242,49.8947,8.45,0.187,541,8,0.464,0.105,0.034,-0.01,0.0163,0.69,-0.19,1.47,0
"UPK_168",8.37,-1.89,1.31,10.88,-1.14,2.55,237.9,9.8,"1",1,2,343.7561,43.409,7.796,0.166,589,9,0.716,0.05,0.0541,-0.0211,0.0254,7.37,-3.88,3.37,1
"UPK_169",3.86,-1.17,0.99,6.22,-0.86,3.93,105.0,8.4,"2",1,2,326.7519,59.7962,7.08,0.51,822,17,1.782,0.277,0.0318,-0.0081,0.012,4.69,-2.79,4.39,1
"UPK_17",3.3,-0.83,1.2,6.86,-1.42,4.24,200.3,7.6,"2",1,1,279.7486,-15.0462,8.394,0.194,657,15,1.732,0.134,0.0855,-0.0441,0.0547,8.12,-3.7,11.1,1
"UPK_178",1.58,-0.25,0.16,1.88,-0.1,0.18,74.5,6.6,"2",1,2,334.4379,60.0837,8.169,0.397,910,35,2.326,0.128,0.3076,-0.094,0.0924,52.1,-19.3,15.98,1
"UPK_18",1.35,-0.22,0.54,22.04,-16.97,48.9,136.9,5.2,"2",1,2,280.7585,-15.3077,8.187,0.18,814,32,1.412,0.095,0.0989,-0.0571,0.0987,3.21,-0.43,2.76,1
"UPK_180",0.32,-0.09,0.17,55.27,-32.09,30.1,197.2,7.1,"1",1,4,339.0965,56.7932,8.136,0.364,842,3,1.195,0.087,0.0491,-0.0121,0.0123,3.28,-1.33,2.12,0
"UPK_185",0.76,-0.04,0.04,54.01,-28.42,30.32,210.4,6.6,"2",1,4,346.356,49.3598,8.341,0.255,554,12,0.426,0.114,0.0701,-0.0355,0.0589,12.98,-0.41,0.49,0
"UPK_194",7.0,-1.91,1.33,9.77,-1.16,3.31,366.1,19.5,"1",2,3,336.5175,65.0072,7.502,0.195,907,14,2.081,0.187,0.0727,-0.0342,0.043,7.44,-4.24,4.46,0
"UPK_20",5.73,-2.16,2.11,10.29,-2.63,27.47,149.7,5.7,"2",2,3,281.1508,-14.5358,8.67,0.376,465,6,1.638,0.395,0.0899,-0.0501,0.0843,3.93,-2.73,4.67,0
"UPK_21",1.57,-0.37,1.21,15.66,-11.27,52.22,115.9,7.0,"2",1,2,282.8905,-15.1649,8.864,0.107,591,11,1.484,0.268,0.1256,-0.0755,0.1219,3.54,-0.72,8.56,1
"UPK_219",3.59,-1.58,2.49,22.63,-15.87,49.45,76.9,6.2,"2",1,3,351.8392,65.2754,8.325,0.19,794,40,1.488,0.074,0.0879,-0.0473,0.069,0.56,-0.27,1.52,0
"UPK_220",4.32,-1.16,0.77,5.87,-0.64,1.79,590.7,20.7,"2",2,1,350.9885,66.5086,7.295,0.329,950,12,2.731,0.071,0.1701,-0.0965,0.1232,32.75,-18.63,17.99,1
"UPK_23",0.79,-0.1,0.17,31.32,-25.51,44.6,82.7,5.8,"2",1,2,282.2236,-12.8677,7.468,0.326,951,40,1.526,0.054,0.0631,-0.0311,0.0562,3.05,-0.28,0.79,1
"UPK_230",5.44,-2.24,2.01,30.14,-20.5,44.77,61.6,5.1,"2",1,3,353.573,71.6813,8.109,0.484,535,5,1.328,0.372,0.0823,-0.0433,0.0585,0.3,-0.16,0.57,0
