"Name","Type"
"NGC_5925            ","o"
"NGC_5927            ","g"
"NGC_5946            ","g"
"NGC_5986            ","g"
"NGC_5999            ","o"
"NGC_6005            ","o"
"NGC_6025            ","o"
"NGC_6031            ","o"
"NGC_6067            ","o"
"NGC_6087            ","o"
"NGC_6093            ","g"
"NGC_6101            ","g"
"NGC_6121            ","g"
"NGC_6124            ","o"
"NGC_6134            ","o"
"NGC_6139            ","g"
"NGC_6144            ","g"
"NGC_6152            ","o"
"NGC_6167            ","o"
"NGC_6171            ","g"
"NGC_6178            ","o"
"NGC_6192            ","o"
"NGC_6193            ","o"
"NGC_6200            ","o"
"NGC_6204            ","o"
"NGC_6205            ","g"
"NGC_6208            ","o"
"NGC_6216            ","o"
"NGC_6218            ","g"
"NGC_6229            ","g"
"NGC_6231            ","o"
"NGC_6235            ","g"
"NGC_6242            ","o"
"NGC_6249            ","o"
"NGC_6250            ","o"
"NGC_6253            ","o"
"NGC_6254            ","g"
"NGC_6256            ","g"
"NGC_6259            ","o"
"NGC_6266            ","g"
"NGC_6268            ","o"
"NGC_6273            ","g"
"NGC_6281            ","o"
"NGC_6284            ","g"
"NGC_6293            ","g"
"NGC_6304            ","g"
"NGC_6316            ","g"
"NGC_6318            ","o"
"NGC_6322            ","o"
"NGC_6325            ","g"
"NGC_6333            ","g"
"NGC_6334            ","o"
"NGC_6341            ","g"
"NGC_6342            ","g"
"NGC_6352            ","g"
"NGC_6355            ","g"
"NGC_6356            ","g"
"NGC_6357            ","o"
"NGC_6362            ","g"
"NGC_6366            ","g"
"NGC_6380            ","g"
"NGC_6383            ","o"
"NGC_6388            ","g"
"NGC_6396            ","o"
"NGC_6397            ","g"
"NGC_6400            ","o"
"NGC_6401            ","g"
"NGC_6402            ","g"
"NGC_6404            ","o"
"NGC_6405            ","o"
"NGC_6416            ","o"
"NGC_6425            ","o"
"NGC_6426            ","g"
"NGC_6440            ","g"
"NGC_6441            ","g"
"NGC_6444            ","o"
"NGC_6451            ","o"
"NGC_6453            ","g"
"NGC_6469            ","o"
"NGC_6475            ","o"
"NGC_6494            ","o"
"NGC_6496            ","g"
"NGC_6517            ","g"
"NGC_6520            ","o"
"NGC_6522            ","g"
"NGC_6530            ","o"
"NGC_6531            ","o"
"NGC_6535            ","g"
"NGC_6539            ","g"
"NGC_6541            ","g"
"NGC_6544            ","g"
"NGC_6553            ","g"
"NGC_6554            ","o"
"NGC_6561            ","o"
"NGC_6568            ","o"
"NGC_6569            ","g"
"NGC_6583            ","o"
"NGC_6584            ","g"
"NGC_6603            ","o"
"NGC_6604            ","o"
"NGC_6611            ","o"
"NGC_6613            ","o"
"NGC_6618            ","o"
"NGC_6624            ","g"
"NGC_6626            ","g"
"NGC_6631            ","o"
"NGC_6633            ","o"
"NGC_6637            ","g"
"NGC_6638            ","g"
"NGC_6642            ","g"
"NGC_6645            ","o"
"NGC_6649            ","o"
"NGC_6652            ","g"
"NGC_6656            ","g"
"NGC_6664            ","o"
"NGC_6681            ","g"
"NGC_6683            ","o"
"NGC_6694            ","o"
"NGC_6704            ","o"
"NGC_6705            ","o"
"NGC_6709            ","o"
"NGC_6712            ","g"
"NGC_6715            ","g"
"NGC_6716            ","o"
"NGC_6717            ","g"
"NGC_6723            ","g"
"NGC_6728            ","o"
"NGC_6735            ","o"
"NGC_6749            ","g"
"NGC_6752            ","g"
"NGC_6755            ","o"
"NGC_6756            ","o"
"NGC_6760            ","g"
"NGC_6779            ","g"
"NGC_6791            ","o"
"NGC_6793            ","o"
"NGC_6800            ","o"
"NGC_6802            ","o"
"NGC_6809            ","g"
"NGC_6811            ","o"
"NGC_6819            ","o"
"NGC_6823            ","o"
"NGC_6827            ","o"
"NGC_6830            ","o"
"NGC_6834            ","o"
"NGC_6838            ","g"
"NGC_6846            ","o"
"NGC_6847            ","o"
"NGC_6864            ","g"
"NGC_6866            ","o"
"NGC_6871            ","o"
"NGC_6882            ","o"
"NGC_6883            ","o"
"NGC_6910            ","o"
"NGC_6913            ","o"
"NGC_6934            ","g"
"NGC_6939            ","o"
"NGC_6940            ","o"
"NGC_6981            ","g"
"NGC_6991            ","o"
"NGC_6996            ","o"
"NGC_7006            ","g"
"NGC_7024            ","o"
"NGC_7031            ","o"
"NGC_7039            ","o"
"NGC_7044            ","o"
"NGC_7058            ","o"
"NGC_7062            ","o"
"NGC_7063            ","o"
"NGC_7067            ","o"
"NGC_7078            ","g"
"NGC_7082            ","o"
"NGC_7086            ","o"
"NGC_7089            ","g"
"NGC_7099            ","g"
"NGC_7128            ","o"
"NGC_7129            ","o"
"NGC_7142            ","o"
"NGC_7160            ","o"
"NGC_7209            ","o"
"NGC_7226            ","o"
"NGC_7235            ","o"
"NGC_7243            ","o"
"NGC_7245            ","o"
"NGC_7261            ","o"
"NGC_7281            ","o"
"NGC_7296            ","o"
"NGC_7380            ","o"
"NGC_7419            ","o"
"NGC_7423            ","o"
"NGC_7429            ","o"
"NGC_7438            ","o"
"NGC_7492            ","g"
"NGC_7510            ","o"
"NGC_7654            ","o"
"NGC_7788            ","o"
"NGC_7789            ","o"
"NGC_7790            ","o"
"NGC_2451A           ","o"
"NGC_2451B           ","o"
"Negueruela_1        ","o"
"OC_0007             ","o"
"OC_0008             ","o"
"OC_0011             ","o"
"OC_0015             ","o"
"OC_0017             ","o"
"OC_0018             ","o"
"OC_0019             ","o"
"OC_0023             ","o"
"OC_0024             ","o"
"OC_0025             ","o"
"OC_0026             ","o"
"OC_0027             ","o"
"OC_0028             ","o"
"OC_0030             ","o"
"OC_0031             ","o"
"OC_0034             ","o"
"OC_0035             ","o"
"OC_0036             ","o"
"OC_0037             ","o"
"OC_0038             ","o"
"OC_0041             ","o"
"OC_0043             ","o"
"OC_0044             ","o"
"OC_0061             ","o"
"OC_0063             ","o"
"OC_0064             ","o"
"OC_0065             ","o"
"OC_0069             ","o"
"OC_0070             ","o"
"OC_0073             ","o"
"OC_0077             ","o"
"OC_0078             ","o"
"OC_0084             ","o"
"OC_0095             ","o"
"OC_0106             ","o"
"OC_0107             ","o"
"OC_0113             ","o"
"OC_0115             ","o"
"OC_0120             ","o"
"OC_0123             ","o"
"OC_0124             ","o"
"OC_0125             ","o"
"OC_0126             ","o"
"OC_0127             ","o"
"OC_0128             ","o"
"OC_0130             ","o"
"OC_0133             ","o"
"OC_0137             ","o"
"OC_0139             ","o"
"OC_0140             ","o"
"OC_0142             ","o"
"OC_0143             ","o"
"OC_0144             ","o"
"OC_0145             ","o"
"OC_0146             ","o"
"OC_0148             ","o"
"OC_0149             ","o"
"OC_0150             ","o"
"OC_0153             ","o"
"OC_0158             ","o"
"OC_0160             ","o"
"OC_0165             ","o"
"OC_0168             ","o"
"OC_0170             ","o"
"OC_0175             ","o"
"OC_0179             ","o"
"OC_0181             ","o"
"OC_0185             ","o"
"OC_0186             ","o"
"OC_0189             ","o"
"OC_0190             ","o"
"OC_0192             ","o"
"OC_0193             ","o"
"OC_0196             ","o"
"OC_0203             ","o"
"OC_0206             ","o"
"OC_0207             ","o"
"OC_0208             ","o"
"OC_0227             ","o"
"OC_0231             ","o"
"OC_0232             ","o"
"OC_0233             ","o"
"OC_0237             ","o"
"OC_0243             ","o"
"OC_0254             ","o"
"OC_0255             ","o"
"OC_0257             ","o"
"OC_0266             ","o"
"OC_0279             ","o"
"OC_0280             ","o"
"OC_0282             ","o"
"OC_0289             ","o"
"OC_0290             ","o"
"OC_0292             ","o"
"OC_0298             ","o"
"OC_0300             ","o"
"OC_0301             ","o"
"OC_0302             ","o"
"OC_0310             ","o"
"OC_0312             ","o"
"OC_0315             ","o"
"OC_0316             ","o"
"OC_0321             ","o"
"OC_0322             ","o"
"OC_0330             ","o"
"OC_0339             ","o"
"OC_0343             ","o"
"OC_0351             ","o"
"OC_0352             ","o"
"OC_0353             ","o"
"OC_0354             ","o"
"OC_0356             ","o"
"OC_0357             ","o"
"OC_0361             ","o"
"OC_0367             ","o"
"OC_0368             ","o"
"OC_0369             ","o"
"OC_0370             ","o"
"OC_0373             ","o"
"OC_0376             ","o"
"OC_0377             ","o"
"OC_0381             ","o"
"OC_0382             ","o"
"OC_0390             ","o"
"OC_0392             ","o"
"OC_0395             ","o"
"OC_0398             ","o"
"OC_0401             ","o"
"OC_0403             ","o"
"OC_0407             ","o"
"OC_0412             ","o"
"OC_0413             ","o"
"OC_0416             ","o"
"OC_0428             ","o"
"OC_0431             ","o"
"OC_0432             ","o"
"OC_0440             ","o"
"OC_0442             ","o"
"OC_0446             ","o"
"OC_0448             ","o"
"OC_0450             ","o"
"OC_0453             ","o"
"OC_0464             ","o"
"OC_0465             ","o"
"OC_0467             ","o"
"OC_0470             ","o"
"OC_0471             ","o"
"OC_0473             ","m"
"OC_0476             ","o"
"OC_0477             ","o"
"OC_0479             ","o"
"OC_0480             ","o"
"OC_0483             ","o"
"OC_0492             ","o"
"OC_0493             ","o"
"OC_0494             ","o"
"OC_0497             ","o"
"OC_0501             ","o"
"OC_0506             ","o"
"OC_0508             ","o"
"OC_0510             ","o"
"OC_0513             ","o"
"OC_0521             ","o"
"OC_0523             ","o"
"OC_0530             ","o"
"OC_0531             ","o"
"OC_0537             ","o"
"OC_0540             ","o"
"OC_0549             ","o"
"OC_0557             ","o"
"OC_0558             ","o"
"OC_0562             ","o"
"OC_0571             ","o"
"OC_0587             ","o"
"OC_0588             ","o"
"OC_0589             ","o"
"OC_0594             ","o"
"OC_0596             ","o"
"OC_0600             ","o"
"OC_0601             ","o"
"OC_0602             ","o"
"OC_0606             ","o"
"OC_0619             ","o"
"OC_0621             ","o"
"OC_0622             ","o"
"OC_0626             ","o"
"OC_0629             ","o"
"OC_0630             ","o"
"OC_0631             ","o"
"OC_0634             ","o"
"OC_0640             ","o"
"OC_0644             ","o"
"OC_0650             ","o"
"OC_0652             ","o"
"OC_0653             ","o"
"OC_0666             ","o"
"OC_0668             ","o"
"OC_0673             ","o"
"OC_0675             ","o"
"OC_0677             ","o"
"OC_0680             ","o"
"OC_0681             ","o"
"OC_0684             ","o"
"OC_0689             ","o"
"OC_0692             ","o"
"OC_0695             ","o"
"OC_0697             ","o"
"OC_0704             ","o"
"OCSN_3              ","o"
"OCSN_6              ","m"
"OCSN_10             ","o"
"OCSN_12             ","o"
"OCSN_15             ","o"
"OCSN_19             ","o"
"OCSN_24             ","o"
"OCSN_27             ","o"
"OCSN_28             ","o"
"OCSN_31             ","o"
"OCSN_32             ","o"
"OCSN_36             ","o"
"OCSN_40             ","o"
"OCSN_41             ","o"
"OCSN_49             ","m"
"OCSN_50             ","o"
"OCSN_54             ","o"
"OCSN_56             ","o"
"OCSN_59             ","o"
"OCSN_61             ","o"
"OCSN_64             ","o"
"OCSN_65             ","o"
"OCSN_68             ","o"
"OCSN_69             ","o"
"OCSN_70             ","o"
"OCSN_76             ","o"
"OCSN_77             ","o"
"OCSN_82             ","o"
"OCSN_86             ","o"
"OCSN_88             ","m"
"OCSN_89             ","o"
"OCSN_91             ","o"
"OCSN_92             ","o"
"OCSN_96             ","o"
"OCSN_98             ","o"
"OCSN_99             ","m"
"OCSN_100            ","o"
"PHOC_1              ","o"
"PHOC_2              ","o"
"PHOC_3              ","o"
"PHOC_5              ","o"
"PHOC_6              ","o"
"PHOC_7              ","o"
"PHOC_9              ","o"
"PHOC_10             ","o"
"PHOC_11             ","o"
"PHOC_14             ","o"
"PHOC_15             ","o"
"PHOC_16             ","o"
"PHOC_17             ","o"
"PHOC_18             ","o"
"PHOC_19             ","o"
"PHOC_21             ","o"
"PHOC_22             ","o"
"PHOC_24             ","o"
"PHOC_25             ","o"
"PHOC_26             ","o"
"PHOC_27             ","o"
"PHOC_29             ","o"
"PHOC_30             ","o"
"PHOC_31             ","o"
"PHOC_32             ","o"
"PHOC_33             ","o"
"PHOC_34             ","o"
"PHOC_35             ","o"
"PHOC_36             ","o"
"PHOC_37             ","o"
"PHOC_38             ","o"
"PHOC_40             ","o"
"PTB_9               ","o"
"Pal_3               ","g"
"Pal_4               ","g"
"Pal_13              ","g"
"Pal_14              ","g"
"Palomar_2           ","o"
"Palomar_5           ","m"
"Palomar_6           ","m"
"Palomar_8           ","o"
"Palomar_10          ","o"
"Palomar_11          ","o"
"Palomar_12          ","o"
"Palomar_15          ","m"
"Patchick_3          ","o"
"Patchick_12         ","o"
"Patchick_79         ","o"
"Patchick_89         ","o"
"Patchick_90         ","o"
"Pfleiderer_2        ","g"
"Pfleiderer_3        ","o"
"Pfleiderer_4        ","o"
"Pismis_1            ","o"
"Pismis_2            ","o"
"Pismis_3            ","o"
"Pismis_4            ","o"
"Pismis_5            ","o"
"Pismis_6            ","o"
"Pismis_7            ","o"
"Pismis_8            ","o"
"Pismis_11           ","o"
"Pismis_12           ","o"
"Pismis_15           ","o"
"Pismis_16           ","o"
"Pismis_17           ","o"
"Pismis_18           ","o"
"Pismis_19           ","o"
"Pismis_20           ","o"
"Pismis_21           ","o"
"Pismis_22           ","o"
"Pismis_23           ","o"
"Pismis_26           ","o"
"Pismis_27           ","o"
"Pismis-Moreno_1     ","o"
"Platais_3           ","o"
"Platais_6           ","o"
"Platais_8           ","o"
"Platais_9           ","o"
"Platais_10          ","o"
"Platais_12          ","o"
"Pozzo_1             ","o"
"Pyxis               ","g"
"QC_1                ","o"
"QC_3                ","o"
"QC_4                ","o"
"RSG_5               ","o"
"RSG_8               ","o"
"Renou_23            ","o"
"Riddle_4            ","o"
"Riddle_6            ","o"
"Roslund_1           ","o"
"Roslund_2           ","o"
"Roslund_3           ","o"
"Roslund_4           ","o"
"Roslund_5           ","o"
"Roslund_6           ","o"
"Roslund_7           ","o"
"Ruprecht_1          ","o"
"Ruprecht_4          ","o"
"Ruprecht_8          ","o"
"Ruprecht_10         ","o"
"Ruprecht_16         ","o"
"Ruprecht_17         ","o"
"Ruprecht_18         ","o"
"Ruprecht_19         ","o"
"Ruprecht_23         ","o"
"Ruprecht_24         ","o"
"Ruprecht_25         ","o"
"Ruprecht_26         ","o"
"Ruprecht_27         ","o"
"Ruprecht_28         ","o"
"Ruprecht_29         ","o"
"Ruprecht_33         ","o"
"Ruprecht_34         ","o"
"Ruprecht_35         ","o"
"Ruprecht_36         ","o"
"Ruprecht_37         ","o"
"Ruprecht_41         ","o"
"Ruprecht_42         ","o"
"Ruprecht_44         ","o"
"Ruprecht_45         ","o"
"Ruprecht_47         ","o"
"Ruprecht_48         ","o"
"Ruprecht_49         ","o"
"Ruprecht_50         ","o"
"Ruprecht_53         ","o"
"Ruprecht_54         ","o"
"Ruprecht_56         ","o"
"Ruprecht_58         ","o"
"Ruprecht_59         ","o"
"Ruprecht_60         ","o"
"Ruprecht_61         ","o"
"Ruprecht_63         ","o"
"Ruprecht_65         ","o"
"Ruprecht_66         ","o"
"Ruprecht_67         ","o"
"Ruprecht_68         ","o"
"Ruprecht_71         ","o"
"Ruprecht_75         ","o"
"Ruprecht_76         ","o"
"Ruprecht_77         ","o"
"Ruprecht_78         ","o"
"Ruprecht_79         ","o"
