"Name","RA_ICRS","DE_ICRS","GLON","GLAT","pmRA","pmDE","Plx","d_pc","RV","logt","Av","diffAV50","CST","N","r50pc","CMDCl50"
"FSR_0948            ",96.48316795,15.85541557,195.95446984,1.69,-0.15135732,0.04604613,0.21979784,3766.33284567,44.46726139,8.68738699,1.17849743,0.80239108,10.29392798,75,2.69,0.999
"FSR_0951            ",95.54360491,14.65764314,196.58905947,0.3289,0.2255839,0.01325413,0.56163994,1641.27199745,42.07815219,8.75667667,0.78893903,1.08392656,21.75542792,221,4.11,0.997
"FSR_0953            ",94.75944,14.1459915,196.68232,-0.5821,-0.11316439,-2.85468948,0.34560119,2609.65463727,20.66625217,8.72442961,1.90856397,1.25413907,18.07421392,120,2.59,0.987
"FSR_0968            ",92.83510698,11.86911063,197.79293562,-3.315,-0.43942723,-1.18028347,0.37487499,2374.59405511,52.95678913,7.77406192,1.38582861,0.62757522,15.44978406,121,3.55,0.999
"FSR_0974            ",98.15033129,12.55628031,199.62832271,1.594,-0.49994491,-0.30638512,0.29601836,2910.93804813,52.40728901,8.41871357,1.53582734,2.57709312,15.19763149,101,2.88,0.983
"FSR_0975            ",100.00588328,13.31110374,199.78576583,3.547,0.16265265,-0.79759559,0.18040447,4363.55817159,35.36726057,8.74984598,1.08091444,1.88832068,7.79902363,86,3.76,0.999
"FSR_0977            ",97.96787716,11.86795422,200.15679314,1.118,0.68420755,-1.54629513,0.44751795,2023.13425434,23.75584183,8.79073811,1.59933448,2.37672603,14.05548182,112,3.05,0.499
"FSR_0979            ",97.82274839,11.08208048,200.78800315,0.6284,0.1798695,-2.4983421,0.34883803,2594.76549373,51.23779678,8.20788145,3.23395026,2.44847989,15.9594254,107,2.11,0.504
"FSR_0985            ",92.95218214,7.02082097,202.12386038,-5.523,-0.47800584,-0.94087897,0.4530978,2020.39228667,"nan",8.37193489,1.18403053,0.91754892,10.1586093,88,0.86,0.987
"FSR_0999            ",100.95186562,9.4757988,203.62858947,2.628,0.58812195,-1.72328728,0.30341853,2932.1435177,"nan",8.19000149,1.63540846,0.94050148,3.39129852,15,4.76,0.944
"FSR_1017            ",82.96879158,-3.03508934,206.38318446,-19.06,17.94537235,-61.13920216,30.91858135,31.18078163,32.18340431,7.19560099,0.38421273,0.5098981,3.88009882,17,4.36,0.974
"FSR_1032            ",99.07215721,4.01065891,207.6344903,-1.533,-1.12214544,-3.11534781,0.42652979,2096.90920685,38.08775526,8.78076935,4.6653204,1.08318532,5.56545102,20,0.71,0.945
"FSR_1051            ",103.04845229,3.65257465,209.766144,1.833,-0.77161189,-2.63156213,0.3838409,2305.97476943,36.98946782,8.51357365,1.84205467,2.07531106,11.78816416,73,3.05,0.84
"FSR_1063            ",98.65504099,-0.26745335,211.2504787,-3.863,0.00984247,-1.54752967,0.40790445,2199.15895713,49.44122382,8.22263908,2.06837595,1.14568263,11.56849069,77,2.28,0.987
"FSR_1077            ",100.47069408,-0.88924263,212.63421689,-2.531,-0.07801987,0.57194869,0.19523448,4355.01808955,63.5448511,8.10956526,1.2284072,1.97792047,3.98240643,132,8.75,0.986
"FSR_1083            ",110.51647848,3.5562762,213.24669957,8.432,-0.3587796,0.23326804,0.19333448,4349.42959103,98.04401445,9.08869171,0.29413985,1.64728868,18.20968321,158,3.7,0.658
"FSR_1085            ",103.29627814,-0.19729689,213.30669529,0.2988,-1.01047482,0.26823724,0.61334352,1535.69848081,43.10537467,8.30862522,0.58833694,0.51430708,17.30476217,128,1.76,0.999
"FSR_1113            ",107.29548563,-1.50548544,216.29904206,3.258,-0.54958612,1.89370384,0.20803457,3984.80410965,72.24037867,9.1325345,0.29024738,0.87379953,9.14964517,39,2.96,0.867
"FSR_1115            ",92.05649843,-9.57963333,216.70264865,-13.91,-2.68154426,0.93364634,1.17307724,826.80205708,68.94066492,7.23868346,3.18794072,2.23485363,6.74860466,32,0.58,0.253
"FSR_1117            ",94.1592841,-8.96830265,217.06799379,-11.77,-3.74303562,0.9003124,1.11971703,850.80349804,23.3266751,6.94192219,1.39656025,2.342924,12.97443401,98,4.99,0.03
"FSR_1125            ",102.61685249,-5.44172419,217.66820177,-2.694,-0.21541439,1.04157386,0.15567627,4587.0902154,48.94701905,8.46192932,2.34883583,1.36900854,7.05066488,58,3.06,0.971
"FSR_1129            ",104.71189233,-4.85301218,218.09461828,-0.5678,-0.44885893,0.28503318,0.71311072,1321.68273014,11.21482946,7.89695716,0.36408637,0.49456984,6.33220921,45,2.69,0.998
"FSR_1144            ",104.30221876,-6.6262967,219.48681998,-1.74,-1.28610607,1.12717615,0.48285214,1874.86172569,15.59740353,8.11853695,0.68976149,1.01531917,15.26147602,117,2.14,0.999
"FSR_1149            ",106.06663119,-6.44575963,220.12780085,-0.09816,-1.53642222,0.62678098,0.42398233,2154.58786746,67.77760773,7.78436065,0.40882663,0.63148788,5.43991897,41,3.14,0.999
"FSR_1150            ",106.15096964,-6.61578649,220.31732025,-0.1017,-0.50495145,0.11115828,0.22417187,3670.18616789,64.04921079,8.51631927,1.68154424,2.07890046,13.42886199,116,3.69,0.967
"FSR_1153            ",108.58810382,-5.66287573,220.58866433,2.488,-1.34779865,1.19720936,0.28345146,3036.73603042,72.9878491,8.32876062,0.34363781,1.50558043,8.59367863,116,3.94,0.995
"FSR_1163            ",104.81019795,-9.08420944,221.90566204,-2.412,0.14289873,1.27265283,0.42092901,2204.56868968,3.78878667,8.94073391,1.3636741,1.14935863,12.27972726,65,2.89,0.926
"FSR_1170            ",106.87202711,-8.87166815,222.64927394,-0.5037,-0.68562988,-0.14422916,0.34033698,2570.56492865,42.60828022,8.51081562,2.01639366,1.98321438,10.27377527,77,1.87,0.97
"FSR_1171            ",105.06104367,-10.32154527,223.12109851,-2.755,0.09668391,-0.80771919,0.21323909,3467.70170835,44.99353451,8.37165499,2.09171343,2.25853431,8.53275952,91,1.95,0.123
"FSR_1172            ",103.90388757,-11.03133446,223.238144,-4.09,-0.42191899,-0.28553957,0.40821403,2291.63203351,31.56366608,8.09943771,1.89722341,0.58264756,6.87153439,23,1.61,1.0
"FSR_1173            ",107.18848864,-9.42220483,223.28186313,-0.4799,-0.4560862,-0.37530239,0.35256877,2593.65250707,"nan",8.27473688,1.4757399,1.051319,9.39475543,49,2.49,1.0
"FSR_1178            ",106.36435214,-10.68654623,224.03188003,-1.782,-3.70610143,1.62877384,0.8619831,1109.29435864,33.08971395,6.88639545,0.79006708,1.10321772,8.18193627,42,1.92,0.999
"FSR_1180            ",108.91359178,-9.44327981,224.08855762,1.019,-1.21872463,1.82192324,0.32438647,2692.98615148,67.64389818,8.66487217,1.18340313,1.78130352,29.54728072,414,5.84,0.995
"FSR_1183            ",108.35390886,-9.89106479,224.22877656,0.3221,-1.4343539,1.25139524,0.4244002,2146.42722968,"nan",8.48975039,0.94750863,1.2648862,9.98120451,56,1.64,0.996
"FSR_1185            ",104.86891763,-11.98162586,224.51646094,-3.677,-3.35747378,0.61060969,0.90872395,1047.42405513,32.96822244,7.11090064,1.02754223,1.54353362,8.67148786,33,4.18,0.869
"FSR_1197            ",103.59060987,-13.74757623,225.53459957,-5.585,-3.04606866,-0.7090789,1.15077974,828.00342246,26.92947791,8.16403818,0.14118783,0.64022478,15.58014406,140,7.09,1.0
"FSR_1202            ",106.91276413,-12.81753541,226.17310115,-2.282,-1.98765524,2.39277653,0.33861099,2712.65712818,"nan",8.02407551,1.56922787,0.53082755,5.86616893,26,3.8,1.0
"FSR_1207            ",106.87714992,-13.32879571,226.61186825,-2.547,-1.30320646,0.76570574,0.36458306,2400.69462821,"nan",8.3000493,1.24133766,1.66516072,10.32246352,70,2.04,0.989
"FSR_1209            ",106.78825557,-13.82527965,227.01401282,-2.852,-0.95538174,0.72689387,0.21086141,4240.24432774,"nan",8.2556572,1.39305884,0.82953247,14.07675413,80,2.78,1.0
"FSR_1211            ",115.33779351,-9.61713644,227.25687835,6.512,-3.15128759,2.57357945,0.28361376,3162.74547353,83.06259026,9.12764549,0.13623539,0.57874221,16.96599636,120,3.26,0.993
"FSR_1212            ",106.94388751,-14.15059161,227.3728108,-2.866,-0.36592649,0.52842184,0.13680036,6369.06784526,"nan",8.96833754,1.86601353,2.07344639,5.2411202,52,1.86,0.278
"FSR_1234            ",112.78364796,-15.43733392,231.15766147,1.517,-1.32381685,1.53431816,0.18212285,4340.47564416,"nan",7.4891026,2.19854724,0.59052658,3.82285418,19,2.99,0.995
"FSR_1252            ",110.65161298,-18.70120675,233.05835338,-1.829,-1.78026595,3.04308001,0.27291126,3205.34332442,73.65242624,8.8168354,1.03453565,0.83591232,21.02845359,210,4.12,0.996
"FSR_1253            ",111.56922725,-18.43650803,233.23668305,-0.937,-2.10238645,1.91592068,0.23793481,3696.26322768,89.2761861,8.4759407,1.80848527,2.3621453,18.4925523,169,4.34,0.983
"FSR_1260            ",112.08132165,-19.67400213,234.55552775,-1.101,-3.17818959,3.43483105,0.34051827,2616.23407242,39.2432335,8.13851452,1.0569123,1.04451299,13.14159776,67,3.0,1.0
"FSR_1275            ",112.01974127,-21.77062733,236.37159844,-2.152,-2.12540808,2.20790477,0.42383657,2156.11878916,"nan",7.41023493,1.11689681,1.02112418,4.06101214,22,1.89,0.962
"FSR_1284            ",109.99176542,-24.53838059,237.94268904,-5.097,-0.94959665,1.38581093,0.39099337,2327.97516811,59.66876889,8.88626194,0.52022645,1.06446296,13.19331269,93,2.81,0.998
"FSR_1298            ",118.37166734,-22.43099354,239.85514127,2.638,-2.65983934,2.49989015,0.27255721,3218.47189816,88.78831907,8.79353189,0.68568137,1.6592418,4.31149803,35,6.64,0.696
"FSR_1335            ",123.01474016,-28.98107908,247.63318899,2.713,-2.62262539,3.19266282,0.16078206,4972.10083368,90.91038531,8.52401924,0.50809187,1.47281396,6.7073038,52,2.89,0.967
"FSR_1342            ",119.48678918,-31.51353902,248.14095553,-1.217,-2.36389025,2.6883683,0.25088678,3551.8994052,85.7457933,7.62005496,2.57570612,2.62565076,17.34832115,165,2.66,0.475
"FSR_1347            ",117.02748931,-33.71467265,248.97229535,-4.123,-2.13683851,3.1255502,0.26469918,3384.50629139,"nan",7.04636431,3.701038,2.30262816,14.38895557,135,5.14,0.896
"FSR_1352            ",116.6021421,-34.291103,249.29647987,-4.716,-2.10446847,3.1064557,0.268186,3309.78885912,"nan",6.91748285,3.23724663,2.65812528,16.21536358,196,8.04,0.474
"FSR_1360            ",120.40009818,-34.48085022,251.0697491,-2.123,-1.81005466,2.88425178,0.40058067,2293.79717325,33.39438835,8.39117193,1.20242471,1.02562326,14.90289439,108,2.36,0.935
"FSR_1361            ",117.65718174,-36.39727572,251.55865628,-5.026,-2.49556943,4.02390703,0.37066061,2437.88836834,66.97184428,8.58610439,1.98766786,1.8192184,30.89077028,449,5.55,0.947
"FSR_1363            ",122.67101094,-34.6156709,252.18887196,-0.618,-1.51061433,2.08523139,0.23588083,3614.38927851,"nan",8.07788801,1.2143206,1.92535198,11.43257913,140,3.93,0.979
"FSR_1378            ",120.31114124,-40.68100491,256.31995337,-5.441,-5.68256141,11.9396725,0.60778129,1557.43364811,28.11084638,9.03027868,1.81114203,2.27705801,33.81435528,554,3.17,0.068
"FSR_1380            ",122.77010801,-39.99481421,256.74129472,-3.49,-2.24402175,1.90579717,0.27085527,3254.85329703,27.73448297,8.59914637,2.96906221,2.05158472,14.39893285,95,3.14,0.945
"FSR_1382            ",130.64790414,-35.81651242,256.94974944,3.992,-6.32132972,2.42723415,0.73485508,1314.39978753,21.09403918,8.88298035,0.80409434,0.85509726,4.85001851,44,3.3,0.995
"FSR_1399            ",131.04030817,-39.35492493,259.93077413,2.054,-4.03201573,3.44573015,0.32383779,2708.80935114,89.41266073,8.36771154,2.69369733,2.24787438,8.97275037,89,2.17,0.554
"FSR_1402            ",136.44313883,-37.87514172,261.51698693,6.237,-3.6825678,1.64478689,0.20746354,4105.92584803,62.96776867,9.09581614,1.0982008,0.68700504,15.77445937,107,3.45,0.804
"FSR_1406            ",129.58081768,-42.36090466,261.62854399,-0.6611,-3.61779907,2.97527432,0.36194609,2510.93091955,58.43383686,8.46082067,4.46205091,2.89633775,18.02171871,160,3.34,0.315
"FSR_1407            ",142.44567491,-33.84766594,261.96031031,12.54,-4.77846017,6.00569663,0.27314014,3136.5619146,21.69138602,9.43188286,0.26449662,1.01798874,20.92500535,214,3.37,0.513
"FSR_1411            ",128.67374735,-43.95389232,262.50210903,-2.149,-5.63941001,5.30102837,0.49646326,1867.38578023,"nan",7.56270719,2.42033744,1.56282634,6.17801641,20,1.58,0.903
"FSR_1418            ",131.85334717,-43.91970204,263.87835634,-0.3184,-5.49119652,4.89230222,0.41700828,2210.87345017,"nan",8.06661987,2.77535212,1.44448638,5.74089032,28,4.19,0.983
"FSR_1419            ",124.71450755,-47.78331218,264.04281695,-6.609,-2.42970256,2.89051631,0.08483025,8675.59191775,102.80207438,8.73934841,2.37637675,2.10346341,8.7395194,58,4.21,0.061
"FSR_1421            ",134.45063584,-42.6562819,264.11699459,1.943,-6.71591679,3.98191204,1.03647375,900.90473943,13.20061798,6.8342855,2.25866234,2.74889517,12.43698692,129,2.75,0.163
"FSR_1424            ",132.69121714,-43.84473369,264.20168126,0.1972,-5.30720378,4.30823291,0.42226031,2201.3195645,37.26731449,7.23576736,3.47764826,1.88815337,8.44770329,26,1.67,0.998
"FSR_1430            ",132.97614819,-44.27653458,264.66498564,0.08004,-3.6906714,2.73313555,0.1785072,4436.81267841,96.66498276,9.00299454,6.04274988,2.25198734,9.4461102,70,3.88,0.35
"FSR_1435            ",134.26073529,-43.75703633,264.86280594,1.121,-3.87430155,2.77407516,0.45871759,1989.03418301,41.93261339,8.25338936,4.24332523,2.80115962,12.51518076,68,2.86,0.053
"FSR_1441            ",129.88469205,-47.09562881,265.52383431,-3.365,-3.68347594,3.61143111,0.21010646,4214.75581479,57.56482787,8.77335739,2.0286237,1.9504317,11.24535384,66,2.57,0.174
"FSR_1443            ",129.85285362,-47.35319435,265.71564812,-3.539,-3.47448559,4.46461351,0.285676,3079.6834673,36.62356069,8.68515921,1.46125877,1.57697201,3.34332831,62,3.19,0.992
"FSR_1452            ",133.32815941,-47.8551214,267.57234961,-2.022,-4.60118405,3.83257425,0.38683468,2359.00510405,20.30725019,8.21461678,1.98215532,2.61558342,26.45494688,354,4.19,0.279
"FSR_1460            ",136.9077332,-47.82396577,269.13083646,-0.1926,-3.60479215,3.94613762,0.25571718,2925.11926251,24.41134254,8.72737074,6.04310703,2.26453412,12.37400247,96,2.99,0.102
"FSR_1478            ",134.93157049,-52.70975319,271.94145953,-4.385,-7.95928886,5.99365204,0.45623976,2042.43735402,33.52634004,8.72017002,1.66056848,1.65739769,6.97772413,45,4.83,0.311
"FSR_1484            ",142.44657489,-50.69963557,273.71398646,0.3647,-5.12939719,3.61658569,0.41963783,2193.12007029,10.0764092,8.36307955,2.88420236,1.43063259,11.15873531,82,2.14,0.991
"FSR_1496            ",145.73522931,-52.11859734,276.18750384,0.6835,-4.81949934,3.65220496,0.24347963,3659.08637677,"nan",7.70195746,4.05896044,1.87189436,6.68029675,50,2.06,0.21
"FSR_1500            ",144.41300635,-53.96517781,276.80697221,-1.229,-4.18117516,3.40471576,0.14316798,5753.13670657,"nan",7.66256475,4.45095015,2.8549186,3.82198856,67,1.23,0.008
"FSR_1521            ",148.83031993,-56.61746391,280.43846933,-1.643,-4.69646304,4.79900872,0.25111948,3573.45627629,49.74445188,9.17817163,3.54016876,2.94015455,22.68565059,291,3.83,0.055
"FSR_1527            ",151.65315624,-57.42709009,282.15286811,-1.363,-7.96227936,4.4021821,0.39520999,2405.72012847,-10.59367951,7.15451384,2.47714841,2.7277813,7.79641786,95,4.41,0.066
"FSR_1530            ",152.24196404,-57.28183629,282.32629359,-1.059,-5.61799955,3.38568023,0.17661961,4672.23144687,180.291252,7.65532708,6.69536829,2.09187233,5.23914067,19,1.48,0.144
"FSR_1586            ",170.67515388,-62.31559086,292.82615443,-1.198,-5.93951269,1.42474978,0.20795935,3720.07320984,-2.58198966,7.49950004,3.78303432,2.57179511,12.82401984,110,2.98,0.411
"FSR_1591            ",174.2579292,-62.73720614,294.52836866,-1.086,-5.61244752,1.46171851,0.22448667,3822.24410387,-13.82243208,8.25861883,4.91650915,2.61528015,3.61400292,31,1.53,0.166
"FSR_1595            ",176.76844167,-62.63627062,295.61230771,-0.6828,-6.7348269,1.33226613,0.21453341,4104.64654583,-6.00257784,7.67955995,2.91632104,2.526793,8.65586804,70,2.88,0.137
"FSR_1621            ",189.81684114,-57.40489906,301.28602525,5.428,-7.20089883,-1.70391199,0.66371765,1424.88225205,-15.73706224,8.69016314,0.59538049,0.66918874,4.27410931,46,3.33,0.89
"FSR_1645            ",200.32581876,-61.9885468,306.43098278,0.6801,-8.98325679,-0.91328695,0.27509679,3247.82543519,-42.74671895,9.30413485,2.53119171,1.3927561,4.68602905,17,4.56,0.042
"FSR_1663            ",205.23927469,-60.20535393,309.05124438,2.077,-5.0436398,-2.4345558,0.32867903,2874.25929434,-28.39687858,8.42259789,3.37202108,2.00093234,15.68824627,129,2.25,0.775
"FSR_1666            ",207.19560942,-61.43351591,309.73227498,0.6788,-6.06212501,-1.69076375,0.27487381,3215.42850068,81.05200833,7.7863934,4.48315477,3.10723507,10.69837452,59,4.72,0.028
"FSR_1668            ",208.80076506,-61.67722081,310.41925103,0.2641,-4.26851039,-2.18447011,0.37651249,2449.92331124,"nan",7.05812907,3.24841535,2.67820537,3.11532939,55,3.24,0.104
"FSR_1694            ",228.72967013,-62.77845773,318.52489999,-4.335,-3.40314847,-4.17527543,1.23651051,790.25333685,7.7351917,6.74832296,3.12046218,2.38976026,9.74968535,72,0.75,0.064
"FSR_1698            ",230.23341016,-59.62171016,320.82052483,-2.047,-3.90138214,-3.57644359,0.28943872,3100.4570185,51.56598358,7.07567048,3.23441446,2.33143711,12.00297622,64,3.54,0.1
"FSR_1700            ",234.69393407,-59.26407242,322.89180943,-3.04,-4.86615157,-3.99019523,0.06691873,9461.208885,18.43783362,9.10707092,4.4734807,1.74612117,5.11053361,47,6.34,0.401
"FSR_1703            ",235.37044975,-54.97472871,325.75144328,0.1793,-0.85223425,-0.84216997,0.49047917,1908.5077214,-77.13191406,7.9699502,3.95003426,1.90845948,12.70270617,89,2.21,0.963
"FSR_1725            ",247.67124637,-50.13143031,334.53335202,-1.215,-3.3273058,-4.16087532,0.21196241,4117.59221015,-59.2616751,6.95776105,5.75881529,2.04501879,5.21371204,31,4.01,0.947
"FSR_1744            ",252.97337169,-42.40853489,342.74564215,1.141,0.26576197,-0.13126593,0.57577172,1606.85115216,-24.15966547,8.21336269,1.82914793,2.2884779,10.85362178,91,3.01,0.827
"FSR_1750            ",255.52013141,-38.8791165,346.71040996,1.832,-1.52659644,-2.36592414,0.25915839,3314.49094898,-34.2314744,8.28068781,5.76286697,2.93340087,19.91028594,211,2.98,0.117
"Feibelman_1         ",304.42104902,38.03009011,75.81312407,1.335,-3.19248311,-4.99053096,0.25262845,3441.87283957,"nan",7.22568536,2.45775795,1.8959704,8.52189821,69,2.85,0.81
"Feinstein_1         ",166.29359273,-59.72938619,289.9027977,0.4269,-6.67353697,1.75791105,0.38690331,2383.28118631,-18.81497962,7.41522932,1.39988071,2.0216397,18.64390986,198,4.8,0.987
"Ferrero_1           ",275.02821362,-32.35056497,0.64929272,-8.138,0.15562931,-4.86140833,1.13061356,851.63023312,5.81701944,8.19733286,0.34689149,0.90263662,18.24968143,172,2.55,0.972
"Ferrero_11          ",93.65885711,0.65220041,208.12343445,-7.88,-3.01707178,-4.30874821,1.21444544,783.00612477,17.28807228,8.54535007,0.42809474,1.13009065,17.23668608,182,5.25,0.983
"Ferrero_17          ",77.18618252,17.98686198,184.57231201,-13.06,1.0310567,-0.65890902,0.18684974,4391.66689042,"nan",9.47677994,0.4007681,1.1257419,5.52739533,27,2.87,0.262
"FoF_5               ",156.32345065,-72.54640421,292.383589,-12.74,-6.89269024,1.4846841,0.52508427,1804.18562494,-22.41019554,9.36625719,0.1182704,0.42414646,25.82489636,259,6.88,0.992
"FoF_145             ",256.98554654,-44.15646643,343.17359141,-2.235,-2.11368484,-5.49966876,0.53185771,1731.32344498,-4.14794865,8.44759464,4.66531897,2.70832205,34.81193024,645,3.16,0.163
"FoF_198             ",112.12951026,-20.11684721,234.96634402,-1.273,-2.25270714,2.50578162,0.30983334,2894.09054082,67.7526102,8.23840189,0.90735608,2.05537188,20.31400143,172,3.78,0.998
"FoF_273             ",245.72460167,-50.17729437,333.63295346,-0.3511,-2.38315818,-4.09132806,0.39360224,2322.4019667,-69.16376027,8.37729549,2.68598461,2.21184146,16.38022157,204,2.9,0.554
"FoF_282             ",265.26094652,-33.26861925,355.79822588,-1.441,-0.02423944,-0.97015503,0.35250942,2475.11609017,61.61309621,7.54190683,5.19546962,2.07604623,9.24266333,53,1.72,0.839
